,Address,City,Owner Name,Mailing Address,Price,Number of Units,Total area,Number Of Stories,Lot Size,Type,Year Built,location,point,latitude,longitude,altitude
6606,"4200 I-40, Oklahoma City, OK, 73108","Oklahoma City, OK 73108 ·",,,4350000.0, ,53125,2,"89,734 SF",Hotel & Motel,1986,"4200 I-40, Oklahoma City, OK 73108, USA","['35.4588741', '-97.59534719999999', '0.0']",35.4588741,-97.59534719999999,0.0
6607,"307 Mid America Dr., Pryor, OK, 74361","Pryor, OK 74361 ·",,,3350000.0, ,45000, ,1.93 AC,Hotel & Motel, ,"307 Midamerica Dr, Chouteau, OK 74337, USA","['36.2312109', '-95.33823389999999', '0.0']",36.2312109,-95.33823389999999,0.0
6608,"Kilpatrick Turnpike and County Line, Oklahoma City, OK, 73142","Oklahoma City, OK 73142 ·",,,3500000.0, , , ,79.14 AC,Land, ,"John Kilpatrick Turnpike, Oklahoma City, OK, USA","['35.6091613', '-97.57077149999999', '0.0']",35.6091613,-97.57077149999999,0.0
6609,"NE/C of SW 52nd St. & Lee Blvd., Lawton, OK, 73505","Lawton, OK 73505 ·",,,3748000.0, , , ,28.68 AC,Land, ,"SW 52nd St & SW Lee Blvd, Lawton, OK 73505, USA","['34.5945182', '-98.4572462', '0.0']",34.5945182,-98.4572462,0.0
6610,"NW 220th & MacArthur, Edmond, OK, 73003","Edmond, OK 73003 ·",,,4910070.0, , , ,297.58 AC,Land, ,"N MacArthur Blvd & Coffee Creek Rd, Oklahoma 73025, USA","['35.6966158', '-97.6207457', '0.0']",35.6966158,-97.6207457,0.0
6611,"Broken Arrow Area, Broken Arrow, OK, 74012","Broken Arrow, OK 74012 ·",,,3393890.5, , , ,"40,715 - 967,032 SF",Land, ,"Broken Arrow, OK, USA","['36.060949', '-95.7974526', '0.0']",36.060949,-95.7974526,0.0
6612,"W. Reno and John Kilpatrick Turnpike, Oklahoma City, OK, 73099","Oklahoma City, OK 73099 ·",,,3400000.0, , , ,44 AC,Land, ,"W Reno Ave @ S Council Rd, Oklahoma City, OK 73127, USA","['35.464449', '-97.650364', '0.0']",35.464449,-97.650364,0.0
6613,"1044 SW 44th St, Oklahoma City, OK, 73109","Oklahoma City, OK 73109 ·",,,9000000.0, ,65540,6,1.85 AC,Office,1973,"1044 SW 44th St, Oklahoma City, OK 73109, USA","['35.4204545', '-97.5341169', '0.0']",35.4204545,-97.5341169,0.0
6614,"5610-5648 W Skelly Dr, Tulsa, OK, 74107","Tulsa, OK 74107 ·",,,4600000.0, , ,1,13.22 AC,Retail,1979,"5610 W Skelly Dr, Tulsa, OK 74107, USA","['36.0823212', '-96.0484745', '0.0']",36.0823212,-96.0484745,0.0
6615,"Hwy 51 and Range Road, Stillwater, OK, 74074","Stillwater, OK 74074 ·",,,3250000.0, , , ,9.18 AC,Land, ,"OK-51 & Range Rd, Oklahoma 74074, USA","['36.1160514', '-97.1405016', '0.0']",36.1160514,-97.1405016,0.0
6616,"14900 S Western, Oklahoma City, OK, 73170","Oklahoma City, OK 73170 ·",,,1715528.0, , , ,"62,100 - 1,742,400 SF",Land, ,"14900 S Western Ave, Oklahoma City, OK 73170, USA","['35.32015519999999', '-97.5294205', '0.0']",35.32015519999999,-97.5294205,0.0
6617,"1025 SW 4th Place, Moore, OK, 73160","Moore, OK 73160 ·",,,13333333.0, ,40000,2,1.70 AC,Office, ,"1025 SW 4th Pl, Moore, OK 73160, USA","['35.3347652', '-97.510615', '0.0']",35.3347652,-97.510615,0.0
6618,"2109-2125 S Santa Fe, Moore, OK, 73170","Moore, OK 73170 ·",,,2052163.0, , , ,"47,480 - 371,131 SF",Land, ,"2109 S Santa Fe Ave, Moore, OK 73160, USA","['35.3177826', '-97.5127527', '0.0']",35.3177826,-97.5127527,0.0
6619,"3700 N Walker, Oklahoma City, OK, 73116","Oklahoma City, OK 73116 ·",,,8200000.0, , , ,31.80 AC,Land, ,"3700 N Walker Ave, Oklahoma City, OK 73118, USA","['35.5086364', '-97.5203781', '0.0']",35.5086364,-97.5203781,0.0
6620,"3038 S 101st East Ave, Tulsa, OK, 74129","Tulsa, OK 74129 ·",,,4250000.0,132,100272,2,5.01 AC,Multifamily,1973,"3038 S 101st E Ave, Tulsa, OK 74129, USA","['36.1194899', '-95.8640719', '0.0']",36.1194899,-95.8640719,0.0
6621,"2102 & 2112 NW Cache rd, Lawton, OK, 73505","Lawton, OK 73505 ·",,,3200000.0, , , ,2.69 SF,Retail, ,"2112 NW Cache Rd #2102, Lawton, OK 73507, USA","['34.6227184', '-98.4210354', '0.0']",34.6227184,-98.4210354,0.0
6622,"SE/C I-240 & S Sunnylane Rd, Oklahoma City, OK, 73135","Oklahoma City, OK 73135 ·",,,3400000.0, , , ,8.78 - 18.10 AC,Land, ,"E Interstate 240 Service Rd & S Sunnylane Rd, Oklahoma City, OK 73135, USA","['35.38924069999999', '-97.4412823', '0.0']",35.38924069999999,-97.4412823,0.0
6623,"8636 S Lewis, Tulsa, OK, 74137","Tulsa, OK 74137 ·",,,7000000.0, , , ,26.41 AC,Land, ,"8636 S Lewis Ave, Tulsa, OK 74137, USA","['36.0363839', '-95.9564947', '0.0']",36.0363839,-95.9564947,0.0
6624,"10401 W Reno, Oklahoma City, OK, 73127","Oklahoma City, OK 73127 ·",,,6446880.0, , , ,5 - 74 AC,Land, ,"NTT DATA, 10401 W Reno Ave, Oklahoma City, OK 73127, USA","['35.4670713', '-97.7028708', '0.0']",35.4670713,-97.7028708,0.0
6625,"100 W Airport Road, Stillwater, OK, 74075","Stillwater, OK 74075 ·",,,8900000.0, ,309600, ,40 AC,Industrial,1984,"100 W Airport Rd, Stillwater, OK 74075, USA","['36.1594735', '-97.0582525', '0.0']",36.1594735,-97.0582525,0.0
6626,"3001 NE Cache Rd., Lawton, OK, 73507","Lawton, OK 73507 ·",,,3484800.0, , , ,20 AC,Land, ,"3001 NE Cache Rd, Lawton, OK 73507, USA","['34.6232038', '-98.3523132', '0.0']",34.6232038,-98.3523132,0.0
6627,"8222 E 103rd St, Tulsa, OK, 74133","Tulsa, OK 74133 ·",,,8500000.0, ,59100,1,"216,493 SF",Retail,2005,"8222 E 103rd St, Tulsa, OK 74133, USA","['36.0129337', '-95.8841123', '0.0']",36.0129337,-95.8841123,0.0
6628,"8000 S. WALKER, Oklahoma City, OK, 73139","Oklahoma City, OK 73139 ·",,,7107950.0, , , ,1 - 27.19 AC,Land, ,"8000 S Walker Ave, Oklahoma City, OK 73139, USA","['35.3880234', '-97.52125319999999', '0.0']",35.3880234,-97.52125319999999,0.0
6629,"2727 W. Memorial Road, Oklahoma City, OK, 73134","Oklahoma City, OK 73134 ·",,,5300000.0, ,30360, ,2.84 SF,Special Purpose, ,"2727 W Memorial Rd, Oklahoma City, OK 73134, USA","['35.6112406', '-97.5638446', '0.0']",35.6112406,-97.5638446,0.0
6630,"2125 S.W. 104th Street, Oklahoma City, OK, 73159","Oklahoma City, OK 73159 ·",,,3900000.0, ,9424, , ,Retail, ,"2125 SW 104th St, Oklahoma City, OK 73159, USA","['35.3637612', '-97.54877959999999', '0.0']",35.3637612,-97.54877959999999,0.0
6631,"Air Depot and Danforth, Edmond, OK, 73034","Edmond, OK 73034 ·",,,3050000.0, , , ,22.02 AC,Land, ,"N Air Depot Blvd & E Danforth Rd, Edmond, OK 73034, USA","['35.6672445', '-97.4072113', '0.0']",35.6672445,-97.4072113,0.0
6632,"8400 NW Expressway, Oklahoma City, OK, 73162","Oklahoma City, OK 73162 ·",,,3460000.0, ,30000, , ,Retail, ,"8400 Northwest Expy, Oklahoma City, OK 73162, USA","['35.5669286', '-97.6638349', '0.0']",35.5669286,-97.6638349,0.0
6633,"3100 Medical Parkway, Claremore, OK, 74017","Claremore, OK 74017 ·",,,3400000.0, ,24886, ,2.05 SF,Office, ,"3100 Medical Pkwy, Claremore, OK 74017, USA","['36.33803899999999', '-95.59801499999999', '0.0']",36.33803899999999,-95.59801499999999,0.0
6634,"4800 NW Cache Road, Lawton, OK, 73505","Lawton, OK 73505 ·",,,3499999.0, , , ,11.60 AC,Land, ,"4800 NW Cache Rd, Lawton, OK 73505, USA","['34.6227241', '-98.4506546', '0.0']",34.6227241,-98.4506546,0.0
6635,"5801 N. Robinson, Oklahoma City, OK, 73118","Oklahoma City, OK 73118 ·",,,3500000.0, , , ,11 AC,Land, ,"5801 N Robinson Ave, Oklahoma City, OK 73118, USA","['35.5311262', '-97.5161219', '0.0']",35.5311262,-97.5161219,0.0
6636,"3263 US Hwy 70, Mead, OK, 73449","Mead, OK 73449 ·",,,3000000.0, ,12000, ,5 AC,Hotel & Motel, ,"3263 US-70, Mead, OK 73449, USA","['33.9991188', '-96.5649566', '0.0']",33.9991188,-96.5649566,0.0
6637,"E Danforth Rd & N Coltrane Rd, Edmond, OK, 73034","Edmond, OK 73034 ·",,,5190000.0, , , ,18.68 AC,Land, ,"N Coltrane Rd & E Danforth Rd, Edmond, OK 73034, USA","['35.6672517', '-97.44272219999999', '0.0']",35.6672517,-97.44272219999999,0.0
6638,"7110 S 101st East Ave, Tulsa, OK, 74133","Tulsa, OK 74133 ·",,,3300000.0, ,5600,1,1.43 AC,Retail,1999,"7110 S 101st E Ave, Tulsa, OK 74133, USA","['36.0603713', '-95.8640134', '0.0']",36.0603713,-95.8640134,0.0
6639,"NE Corner of Danforth & Western, Edmond, OK, 73012","Edmond, OK 73012 ·",,,3600000.0, , , ,1.69 - 8.92 AC,Land, ,"W Danforth Rd, Edmond, OK 73012, USA","['35.6675876', '-97.5150814', '0.0']",35.6675876,-97.5150814,0.0
6640,"Off Portland between 206th and 192nd, Edmond, OK, 73012","Edmond, OK 73012 ·",,,4356000.0, , , ,40 AC,Land, ,"Portland, OR, USA","['45.5051064', '-122.6750261', '0.0']",45.5051064,-122.6750261,0.0
6641,"421 SE Interstate Drive, Lawton, OK, 73501","Lawton, OK 73501 ·",,,3345000.0, ,34974,2,1.34 AC,Hotel & Motel,2009,"421 SE Interstate Dr, Lawton, OK 73501, USA","['34.6019778', '-98.3782107', '0.0']",34.6019778,-98.3782107,0.0
6642,"SW 74th St. & S Rockwell Ave., Oklahoma City, OK, 73169","Oklahoma City, OK 73169 ·",,,3484800.0, , , ,80 AC,Land, ,"SW 74th St & S Rockwell Ave, Oklahoma City, OK 73169, USA","['35.3916209', '-97.6362204', '0.0']",35.3916209,-97.6362204,0.0
6643,"751 E Hillside Drive, Broken Arrow, OK, 74012","Broken Arrow, OK 74012 ·",,,8020833.0, ,55000, ,4.20 AC,Retail, ,"751 E Hillside Dr, Broken Arrow, OK 74012, USA","['36.0671219', '-95.7834008', '0.0']",36.0671219,-95.7834008,0.0
6644,"3711 SE Frank Phillips Blvd, Bartlesville, OK, 74006","Bartlesville, OK 74006 ·",,,7943000.0, ,13225,1,2.02 AC,Retail,2014,"3711 SE Frank Phillips Blvd, Bartlesville, OK 74006, USA","['36.7501574', '-95.9366032', '0.0']",36.7501574,-95.9366032,0.0
6645,"Exit 34 & I-44, Oklahoma City, OK, 73131","Oklahoma City, OK 73131 ·",,,5000000.0, , , ,50 AC,Land, ,"I-44, Oklahoma City, OK 73131, USA","['35.5762846', '-97.4444903', '0.0']",35.5762846,-97.4444903,0.0
6646,"W 36TH St N, Tulsa, OK, 74106","Tulsa, OK 74106 ·",,,3120000.0, , , ,57.35 AC,Land, ,"West 36th St N, Tulsa, OK 74106, USA","['36.2059177', '-96.0002677', '0.0']",36.2059177,-96.0002677,0.0
6647,"SE/C Covell & N Santa Fe Ave, Edmond, OK, 73003","Edmond, OK 73003 ·",,,3430000.0, , , ,9.84 AC,Land, ,"W Covell Rd & N Santa Fe Ave, Edmond, OK 73012, USA","['35.6821065', '-97.5140565', '0.0']",35.6821065,-97.5140565,0.0
6648,"2525 NW Expressway, Oklahoma City, OK, 73116","Oklahoma City, OK 73116 ·",,,4275000.0, ,72960,6,2.27 SF,Office,1973,"2525 Northwest Expy, Oklahoma City, OK 73112, USA","['35.5256793', '-97.55798500000002', '0.0']",35.5256793,-97.55798500000002,0.0
6649,"SE/c of Sooner Road and Covell, Edmond, OK, 73013","Edmond, OK 73013 ·",,,10000000.0, , , ,30 AC,Land, ,"E Covell Rd & N Sooner Rd, Edmond, OK 73034, USA","['35.6817123', '-97.4251396', '0.0']",35.6817123,-97.4251396,0.0
6650,"2001 NW 142nd St, Oklahoma City, OK, 73134","Oklahoma City, OK 73134 ·",,,5820000.0, ,14000, ,2.95 AC,Retail,2015,"2001 NW 142nd St, Oklahoma City, OK 73134, USA","['35.6158454', '-97.5481236', '0.0']",35.6158454,-97.5481236,0.0
6651,"2111 Old Shawnee Rd, Muskogee, OK, 74403","Muskogee, OK 74403 ·",,,3244000.0, ,144200, ,27.27 AC,Industrial, ,"2111 Old Shawnee Rd, Muskogee, OK 74403, USA","['35.7682055', '-95.34379129999999', '0.0']",35.7682055,-95.34379129999999,0.0
6652,"1749 N. Aspen Ave., Broken Arrow, OK, 74012","Broken Arrow, OK 74012 ·",,,3600000.0, ,20419, ,1.60 SF,Office, ,"1749 N Aspen Ave, Broken Arrow, OK 74012, USA","['36.070386', '-95.814696', '0.0']",36.070386,-95.814696,0.0
6653,"3030 S. Shartel, Okc, OK, 73119","Okc, OK 73119 ·",,,7671811.0, ,200000, , ,Residential Income, ,"3030 S Shartel Ave, Oklahoma City, OK 73109, USA","['35.4344143', '-97.52567619999999', '0.0']",35.4344143,-97.52567619999999,0.0
6654,"I-240 and Santa Fe Ave, Oklahoma City, OK, 73139","Oklahoma City, OK 73139 ·",,,8500000.0, , , ,34 AC,Land, ,"W I-240 Service Rd @ S Walker Ave, Oklahoma City, OK 73139, USA","['35.3914465', '-97.5210625', '0.0']",35.3914465,-97.5210625,0.0
6655,"3540 S. Boulevard, Edmond, OK, 73013","Edmond, OK 73013 ·",,,10500000.0, ,60441, , ,Office, ,"3540 S Blvd, Edmond, OK 73013, USA","['35.6198226', '-97.4769348', '0.0']",35.6198226,-97.4769348,0.0
6656,"17820 N. Western, Edmond, OK, 73012","Edmond, OK 73012 ·",,,4950000.0, , , ,14.57 AC,Land, ,"17820 N Western Ave, Edmond, OK 73012, USA","['35.6520269', '-97.530479', '0.0']",35.6520269,-97.530479,0.0
6657,"2100 E Gore, Lawton, OK, 73507","Lawton, OK 73507 ·",,,3702600.0, , , ,17 AC,Land, ,"2100 E Gore Blvd, Lawton, OK 73501, USA","['34.6087901', '-98.36262099999999', '0.0']",34.6087901,-98.36262099999999,0.0
6658,"4343 S. 118th E. Ave., Tulsa, OK, 74146","Tulsa, OK 74146 ·",,,5200000.0, ,115653,2,15 AC,Office,1972,"4343 S 118th E Ave, Tulsa, OK 74146, USA","['36.0997445', '-95.84387339999999', '0.0']",36.0997445,-95.84387339999999,0.0
6659,"2210 North 14th Street, Ponca City, OK, 74601","Ponca City, OK 74601 ·",,,3100000.0, ,24049, ,2.35 AC,Retail, ,"2210 N 14th St, Ponca City, OK 74601, USA","['36.7301574', '-97.0673327', '0.0']",36.7301574,-97.0673327,0.0
6660,"3902 SW Lee Blvd., Lawton, OK, 73501","Lawton, OK 73501 ·",,,3757050.0, , , ,34.50 AC,Land, ,"3902 SW Lee Blvd, Lawton, OK 73505, USA","['34.5943352', '-98.4410008', '0.0']",34.5943352,-98.4410008,0.0
6661,"2795 E. 91st Street, Tulsa, OK, 74137","Tulsa, OK 74137 ·",,,4200000.0, , , ,8.17 AC,Land, ,"2795 E 91st St, Tulsa, OK 74137, USA","['36.032084', '-95.9501707', '0.0']",36.032084,-95.9501707,0.0
6662,"NW Expressway & Sara Rd (SW/c), Yukon, OK, 73099","Yukon, OK 73099 ·",,,3000000.0, , , ,35 AC,Land, ,"Northwest Expy & N Sara Rd, Oklahoma City, OK 73099, USA","['35.5889717', '-97.709446', '0.0']",35.5889717,-97.709446,0.0
6663,"4502 Sunnyview Drive, Oklahoma City, OK, 73135","Oklahoma City, OK 73135 ·",,,9700000.0,224,209552,2,11.67 SF,Multifamily,1974,"4502 Sunnyview Dr, Oklahoma City, OK 73135, USA","['35.420517', '-97.4364677', '0.0']",35.420517,-97.4364677,0.0
6664,"14114 OK-19, Lindsay, OK, 73052","Lindsay, OK 73052 ·",,,5495000.0, ,80000, , ,Hotel & Motel, ,"14114 OK-19, Lindsay, OK 73052, USA","['34.8354637', '-97.59642819999999', '0.0']",34.8354637,-97.59642819999999,0.0
6665,"Czech Hall Rd &
I-40, Oklahoma City, OK, 73127","Oklahoma City, OK 73127 ·",,,4900000.0, , , ,23 - 45.60 AC,Land, ,"N Czech Hall Rd, Oklahoma City, OK 73099, USA","['35.464406', '-97.7425518', '0.0']",35.464406,-97.7425518,0.0
6666,"7100 E 31st St, Tulsa, OK, 74145","Tulsa, OK 74145 ·",,,3250000.0, ,63668,2,5.43 AC,Special Purpose,1974,"7100 E 31st St, Tulsa, OK 74145, USA","['36.1183035', '-95.89704499999999', '0.0']",36.1183035,-95.89704499999999,0.0
6667,"202 Kanady, Miami, OK, 74354","Miami, OK 74354 ·",,,3195000.0,106,0, ,10 AC,Multifamily, ,"202 Kanady Ave, Miami, OK 74354, USA","['36.8987173', '-94.8803337', '0.0']",36.8987173,-94.8803337,0.0
6668,"1427 S Broadway, Edmond, OK, 73034","Edmond, OK 73034 ·",,,4750000.0, , ,1,3.07 SF,Retail,2001,"1427 S Broadway, Edmond, OK 73034, USA","['35.6386901', '-97.4850208', '0.0']",35.6386901,-97.4850208,0.0
6669,"1601 E Gore Blvd., Lawton, OK, 73501","Lawton, OK 73501 ·",,,5767344.0, , , ,13.24 AC,Land, ,"1601 E Gore Blvd, Lawton, OK 73501, USA","['34.607714', '-98.365904', '0.0']",34.607714,-98.365904,0.0
6670,"4100 SW Lee Blvd., Lawton, OK, 73505","Lawton, OK 73505 ·",,,4116420.0, , , ,21 AC,Land, ,"4100 SW Lee Blvd, Lawton, OK 73505, USA","['34.59399450000001', '-98.4443062', '0.0']",34.59399450000001,-98.4443062,0.0
6671,"13400 Cayuga Rd, Wyandotte, OK, 74370","Wyandotte, OK 74370 ·",,,2000000.0, , , ,7 - 114 AC,Land, ,"13400 Cayuga Rd, Wyandotte, OK 74370, USA","['36.821207', '-94.621714', '0.0']",36.821207,-94.621714,0.0
6672,"20798 Landmark, Harrah, OK, 73045","Harrah, OK 73045 ·",,,4505000.0,40,52120,2,3.94 AC,Multifamily,2014,"20798 Landmark Dr, Harrah, OK 73045, USA","['35.4571796', '-97.16225589999999', '0.0']",35.4571796,-97.16225589999999,0.0
6673,"4000 NW 39th St, Oklahoma City, OK, 73112","Oklahoma City, OK 73112 ·",,,5000000.0, ,152092,1,10.36 AC,Industrial,1960,"4000 NW 39th St, Oklahoma City, OK 73112, USA","['35.510294', '-97.59027139999999', '0.0']",35.510294,-97.59027139999999,0.0
6674,"5901 NW 122nd Street, Oklahoma City, OK, 73142","Oklahoma City, OK 73142 ·",,,7815000.0, ,14455, , ,Retail, ,"5901 NW 122nd St, Oklahoma City, OK 73142, USA","['35.5951293', '-97.6213441', '0.0']",35.5951293,-97.6213441,0.0
6675,"621 N Oklahoma, Oklahoma City, OK, 73102","Oklahoma City, OK 73102 ·",,,4100000.0, ,16000, , ,Industrial, ,"621 N Robinson Ave, Oklahoma City, OK 73102, USA","['35.4737097', '-97.51678509999999', '0.0']",35.4737097,-97.51678509999999,0.0
6676,5555,"Tulsa, OK 74146 ·",,,3300000.0, ,60000,1,2.15 AC,Industrial,1982,"5555 Roswell Rd, Atlanta, GA 30342, USA","['33.908102', '-84.3772154', '0.0']",33.908102,-84.3772154,0.0
6677,"803 S. Meridian Avenue, Oklahoma City, OK, 73108","Oklahoma City, OK 73108 ·",,,4538400.0, ,45190, ,9.21 AC,Special Purpose, ,"803 S Meridian Ave, Oklahoma City, OK 73108, USA","['35.457551', '-97.60123829999999', '0.0']",35.457551,-97.60123829999999,0.0
6678,"706 SW 3rd Street, Oklahoma City, OK, 73109","Oklahoma City, OK 73109 ·",,,3000000.0, ,20250, ,0.44 AC,Industrial,1940,"706 SW 3rd St, Oklahoma City, OK 73109, USA","['35.4619233', '-97.52447049999999', '0.0']",35.4619233,-97.52447049999999,0.0
6679,"2520 S. Main Street, Grove, OK, 74344","Grove, OK 74344 ·",,,4500000.0, ,14000, , ,Special Purpose, ,"2520 S Main St, Grove, OK 74344, USA","['36.571435', '-94.7721115', '0.0']",36.571435,-94.7721115,0.0
6680,"7400 East 151st Street, Bixby, OK, 74008","Bixby, OK 74008 ·",,,3965000.0, , , ,1 - 26 AC,Land, ,"7400 E 151st St S, Bixby, OK 74008, USA","['35.9441181', '-95.8952075', '0.0']",35.9441181,-95.8952075,0.0
6681,"2911 Quail Creek Rd, Oklahoma City, OK, 73120","Oklahoma City, OK 73120 ·",,,5737500.0, ,78497, , ,Residential Income, ,"2911 Quail Creek Rd, Oklahoma City, OK 73120, USA","['35.595317', '-97.569128', '0.0']",35.595317,-97.569128,0.0
6682,"5608 W Memorial Rd, Oklahoma City, OK, 73142","Oklahoma City, OK 73142 ·",,,5538461.0, ,6551,1,"82,886 SF",Retail,2013,"5608 W Memorial Rd, Oklahoma City, OK 73142, USA","['35.6083367', '-97.6173946', '0.0']",35.6083367,-97.6173946,0.0
6683,"804 Cherokee Rd, Duncan, OK, 73533","Duncan, OK 73533 ·",,,4350000.0, , , ,290 AC,Land, ,"804 Cherokee Rd, Duncan, OK 73533, USA","['34.4635633', '-97.94295699999999', '0.0']",34.4635633,-97.94295699999999,0.0
6684,"517 W. Reno, Oklahoma City, OK, 73102","Oklahoma City, OK 73102 ·",,,5900000.0, , , ,1.46 AC,Land, ,"517 W Reno Ave, Oklahoma City, OK 73102, USA","['35.46459', '-97.52197439999999', '0.0']",35.46459,-97.52197439999999,0.0
6685,"6209 S Sooner Rd, Oklahoma City, OK, 73135","Oklahoma City, OK 73135 ·",,,5000000.0, ,67500, ,5 AC,Industrial, ,"6209 S Sooner Rd, Oklahoma City, OK 73135, USA","['35.4026974', '-97.4248693', '0.0']",35.4026974,-97.4248693,0.0
6686,"SW 15th & Mustang Road, Yukon, OK, 73099","Yukon, OK 73099 ·",,,3225000.0, , , ,12.34 AC,Land, ,"S Mustang Rd & SW 15th St, Oklahoma City, OK 73099, USA","['35.4498559', '-97.7246519', '0.0']",35.4498559,-97.7246519,0.0
6687,"7400 W Memorial Road, Oklahoma City, OK, 73142","Oklahoma City, OK 73142 ·",,,5000000.0, , , ,5 - 15.15 AC,Land, ,"7400 W Memorial Rd, Oklahoma City, OK 73142, USA","['35.6082712', '-97.64542279999999', '0.0']",35.6082712,-97.64542279999999,0.0
6688,"1081 SW Coombs Rd, Lawton, OK, 73501","Lawton, OK 73501 ·",,,3484800.0, , , ,80 AC,Land, ,"1081 SW Coombs Rd, Lawton, OK 73501, USA","['34.5652797', '-98.4001274', '0.0']",34.5652797,-98.4001274,0.0
6689,"1300 S Meridian Ave, Oklahoma City, OK, 73108","Oklahoma City, OK 73108 ·",,,6750000.0, ,96500, , ,Office, ,"1300 S Meridian Ave, Oklahoma City, OK 73108, USA","['35.4525684', '-97.59986839999999', '0.0']",35.4525684,-97.59986839999999,0.0
6690,"SE/c of Memorial Rd & Midwest Blvd, Jones, OK, 73049","Jones, OK 73049 ·",,,3610000.0, , , ,144.40 AC,Land, ,"N Midwest Blvd & E Memorial Rd, Oklahoma City, OK 73013, USA","['35.6092486', '-97.3894377', '0.0']",35.6092486,-97.3894377,0.0
6691,"7852 W Parkway Blvd, Tulsa, OK, 74127","Tulsa, OK 74127 ·",,,6950000.0, ,43104,3,2.36 AC,Hotel & Motel,2001,"7852 West Parkway Blvd N, Tulsa, OK 74127, USA","['36.1453408', '-96.0802499', '0.0']",36.1453408,-96.0802499,0.0
6692,"1925 W. Gore Blvd., Lawton, OK, 73501","Lawton, OK 73501 ·",,,3100000.0, , , ,1.32 AC,Retail, ,"1925 W Gore Blvd, Lawton, OK 73501, USA","['34.6091398', '-98.41894699999999', '0.0']",34.6091398,-98.41894699999999,0.0
6693,"690 NW Goodyear Blvd., Lawton, OK, 73501","Lawton, OK 73501 ·",,,3200000.0, , , ,320 AC,Land, ,"690 NW Goodyear Blvd, Lawton, OK 73505, USA","['34.6152434', '-98.5101861', '0.0']",34.6152434,-98.5101861,0.0
6694,"3021 Line Dr, Norman, OK, 73071","Norman, OK 73071 ·",,,6919390.0, ,64244,1, ,Residential Income,2016,"3021 Line Dr, Norman, OK 73071, USA","['35.2245577', '-97.3972252', '0.0']",35.2245577,-97.3972252,0.0
6695,"2107 NW Cache Road, Lawton, OK, 73505","Lawton, OK 73505 ·",,,7012760.0, ,13275, , ,Retail, ,"2107 NW Cache Rd, Lawton, OK 73505, USA","['34.6240132', '-98.42279169999999', '0.0']",34.6240132,-98.42279169999999,0.0
6696,"North of N.W. 27th & I-35, Moore, OK, 73160","Moore, OK 73160 ·",,,7710000.0, , , ,70.80 AC,Land, ,"NW 27th St & I-35 Frontage Rd, Moore, OK 73160, USA","['35.3632938', '-97.4952722', '0.0']",35.3632938,-97.4952722,0.0
6697,"16900 S Western, Oklahoma City, OK, 73170","Oklahoma City, OK 73170 ·",,,3100000.0, , , ,40 AC,Land, ,"16900 S Western Ave, Oklahoma City, OK 73170, USA","['35.3021051', '-97.52880950000001', '0.0']",35.3021051,-97.52880950000001,0.0
6698,"2200 NW 50th Street, Oklahoma City, OK, 73112","Oklahoma City, OK 73112 ·",,,6125000.0, ,93167,2,4.68 AC,Office,1981,"2200 NW 50th St, Oklahoma City, OK 73112, USA","['35.5216336', '-97.55062060000002', '0.0']",35.5216336,-97.55062060000002,0.0
6699,"205 E Pine St, Tulsa, OK, 74106","Tulsa, OK 74106 ·",,,3000000.0, ,47287,1,"253,101 SF",Office,1995,"205 E Pine St, Tulsa, OK 74106, USA","['36.1778193', '-95.9927597', '0.0']",36.1778193,-95.9927597,0.0
6700,"370 Ed Noble Parkway, Norman, OK, 73072","Norman, OK 73072 ·",,,4000000.0, ,10500, ,2.13 AC,Retail, ,"370 Ed Noble Pkwy, Norman, OK 73072, USA","['35.21506900000001', '-97.48710899999999', '0.0']",35.21506900000001,-97.48710899999999,0.0
6701,"8005 E 106th St, Tulsa, OK, 74133","Tulsa, OK 74133 ·",,,3540000.0, , ,1,2 AC,Health Care,2013,"8005 E 106th St, Tulsa, OK 74133, USA","['36.0107668', '-95.8877005', '0.0']",36.0107668,-95.8877005,0.0
6702,"5320 E Waterloo Rd, Edmond, OK, 73034","Edmond, OK 73034 ·",,,3500000.0, , , ,32.50 AC,Land, ,"5320 E Waterloo Rd, Edmond, OK 73034, USA","['35.7253041', '-97.41157799999999', '0.0']",35.7253041,-97.41157799999999,0.0
6703,"1107 SW Lee Blvd, Lawton, OK, 73501","Lawton, OK 73501 ·",,,5614000.0, ,14736, ,2.60 AC,Retail, ,"1107 SW Lee Blvd, Lawton, OK 73501, USA","['34.5948686', '-98.4056888', '0.0']",34.5948686,-98.4056888,0.0
6704,"4301 Willowpoint Dr, Norman, OK, 73072","Norman, OK 73072 ·",,,3950000.0,4,60000, , ,Multifamily, ,"4301 Willowpoint Dr, Norman, OK 73072, USA","['35.2139787', '-97.50431449999999', '0.0']",35.2139787,-97.50431449999999,0.0
6705,"400 S Vermont Ave, Oklahoma City, OK, 73108","Oklahoma City, OK 73108 ·",,,7500000.0, ,143750, ,8.19 AC,Industrial,1976,"400 Vermont Ave, Oklahoma City, OK 73108, USA","['35.4607052', '-97.59661039999999', '0.0']",35.4607052,-97.59661039999999,0.0
6706,"I-40 Interstate Parkway and Union, Shawnee, OK, 74804","Shawnee, OK 74804 ·",,,1663004.0, , , ,1.62 - 55.39 AC,Land, ,"4909 N Union Ave, Shawnee, OK 74804, USA","['35.3863379', '-96.91937759999999', '0.0']",35.3863379,-96.91937759999999,0.0
